,model,year,Price,Gas Mileage,Engine,Drivetrain,Passenger Capacity,Passenger Doors,Body Style,Transmission
2404,BMW,2001,51100,42,1,2,5,4,4,1
2405,BMW,2001,39400,44,1,2,5,4,4,1
2406,BMW,2001,35400,46,1,2,5,4,4,1
2407,BMW,2001,69400,34,1,2,5,4,4,1
2408,BMW,2001,53900,38,1,2,5,4,4,1
2409,BMW,2001,39400,51,1,2,5,4,4,1
2410,BMW,2000,51100,42,1,2,5,4,4,1
2411,BMW,2000,40700,50,1,2,5,4,7,1
2412,BMW,2000,53480,36,1,2,5,4,7,1
2413,BMW,2000,40700,44,1,2,5,4,7,1
2414,BMW,2000,38900,50,1,2,5,4,4,1
2415,BMW,2000,38900,44,1,2,5,4,4,1
2416,BMW,2000,69400,,1,2,5,4,4,1
2417,BMW,2000,53900,38,1,2,5,4,4,1
2418,BMW,1999,51100,42,1,2,5,4,4,1
2419,BMW,1999,40700,44,1,2,5,4,7,1
2420,BMW,1999,53480,36,1,2,5,4,7,1
2421,BMW,1999,40700,44,1,2,5,4,7,1
2422,BMW,1999,38900,49,1,2,5,4,4,1
2423,BMW,1999,38900,44,1,2,5,4,4,1
2424,BMW,1999,53900,38,1,2,5,4,4,1
2425,BMW,1998,88900,42,1,2,4,4,4,1
2426,BMW,1998,38900,48,1,2,5,4,4,1
2427,BMW,1998,38900,44,1,2,5,4,4,1
2428,BMW,1998,53300,39,1,2,5,4,4,1
2429,BMW,1998,50500,42,1,2,5,4,4,1
2430,BMW,1997,49900,42,1,2,5,4,4,1
2431,BMW,1997,38900,47,1,2,5,4,4,1
2432,BMW,1997,38900,44,1,2,5,4,4,1
2433,BMW,1997,52350,39,1,2,5,4,4,1
2434,BMW,1995,49000,,,,0,0,,1
2435,BMW,1995,38900,,,,0,0,,1
2436,BMW,1995,48600,,,,0,0,,1
2437,BMW,1995,49900,,,,0,0,,1
2438,BMW,1995,44400,,,,0,0,,1
2439,BMW,1995,36500,,,,0,0,,1
2440,BMW,1994,48500,,,,0,0,,1
2441,BMW,1994,45800,,,,0,0,,1
2442,BMW,1994,37300,,,,0,0,,1
2443,BMW,1994,42600,,,,0,0,,1
2444,BMW,1994,34900,,,,0,0,,1
2445,BMW,1994,42500,,,,0,0,,1
2446,BMW,1993,37100,,,,0,0,,1
2447,BMW,1993,39800,,,,0,0,,1
2448,BMW,1993,63300,,,,0,0,,1
2449,BMW,1993,45350,,,,0,0,,1
2450,BMW,1992,35600,,,,0,0,,1
2451,BMW,1992,38600,,,,0,0,,1
2452,BMW,1992,61200,,,,0,0,,1
2453,BMW,1992,45350,,,,0,0,,1
2454,BMW,1991,34900,,,,0,0,,
2455,BMW,1991,61300,,,,0,0,,
2456,BMW,1991,44200,,,,0,0,,
2457,BMW,1990,33200,,,,0,0,,
2458,BMW,1990,58450,,,,0,0,,
2459,BMW,1990,42150,,,,0,0,,
2460,BMW,2019,34950,55,2,1,5,4,1,
2461,BMW,2019,36950,53,2,0,5,4,1,
2462,BMW,2018,35900,53,2,0,5,4,1,
2463,BMW,2018,35900,53,2,0,5,4,1,
2464,BMW,2018,33900,55,2,1,5,4,1,
2465,BMW,2016,34800,54,2,0,5,4,1,1
2466,BMW,2016,34800,54,2,0,5,4,1,1
2467,BMW,2015,33000,54,2,0,5,4,1,1
2468,BMW,2015,31200,57,2,2,5,4,1,1
2469,BMW,2015,39100,45,2,0,5,4,1,1
2470,BMW,2014,32600,55,2,0,5,4,1,1
2471,BMW,2014,30900,57,2,2,5,4,1,1
2472,BMW,2014,38800,45,2,0,5,4,1,1
2473,BMW,2013,32500,55,1,0,5,4,1,1
2474,BMW,2013,30800,58,1,1,5,4,1,1
2475,BMW,2013,38600,45,1,0,5,4,1,1
2476,BMW,2019,52950,58,2,2,4,2,0,1
2477,BMW,2019,53000,52,2,0,5,4,4,1
2478,BMW,2019,51000,53,2,2,5,4,4,1
2479,BMW,2019,46600,56,2,0,5,4,4,1
2480,BMW,2019,44600,58,2,2,5,4,4,1
2481,BMW,2019,53200,52,2,0,4,2,2,1
2482,BMW,2019,51200,53,2,2,4,2,2,1
2483,BMW,2019,46800,56,2,0,4,2,2,1
2484,BMW,2019,44800,58,2,2,4,2,2,1
2485,BMW,2019,62000,49,2,0,4,2,0,1
2486,BMW,2019,60000,50,2,2,4,2,0,1
2487,BMW,2019,54950,54,2,0,4,2,0,1
2488,BMW,2018,51650,58,2,2,4,2,0,1
2489,BMW,2018,51700,52,2,0,5,4,4,1
2490,BMW,2018,49700,53,2,2,5,4,4,1
2491,BMW,2018,45300,56,2,0,5,4,4,1
2492,BMW,2018,43300,58,2,2,5,4,4,1
2493,BMW,2018,51900,52,2,0,4,2,2,1
2494,BMW,2018,49900,53,2,2,4,2,2,1
2495,BMW,2018,45500,56,2,0,4,2,2,1
2496,BMW,2018,43500,58,2,2,4,2,2,1
2497,BMW,2018,60700,49,2,0,4,2,0,1
2498,BMW,2018,58700,50,2,2,4,2,0,1
2499,BMW,2018,53650,54,2,0,4,2,0,1
2500,BMW,2016,58950,49,2,0,4,2,0,
2501,BMW,2016,41650,57,2,2,5,4,4,
2502,BMW,2016,47950,51,2,2,5,4,4,
2503,BMW,2016,43650,56,2,0,5,4,4,
2504,BMW,2016,49950,50,2,0,5,4,4,
2505,BMW,2016,41850,58,2,2,4,2,2,
2506,BMW,2016,48150,51,2,2,4,2,2,
2507,BMW,2016,41850,56,2,2,4,2,2,1
2508,BMW,2016,43850,56,2,0,4,2,2,
2509,BMW,2016,50150,50,2,0,4,2,2,
2510,BMW,2016,50000,57,2,2,4,2,0,
2511,BMW,2016,56950,51,2,2,4,2,0,
2512,BMW,2016,52000,54,2,0,4,2,0,
2513,BMW,2015,50750,54,2,0,4,2,0,
2514,BMW,2015,40300,57,2,2,5,4,4,
2515,BMW,2015,45800,53,2,2,5,4,4,
2516,BMW,2015,40300,57,2,2,5,4,4,
2517,BMW,2015,42300,54,2,0,5,4,4,
2518,BMW,2015,47800,51,2,0,5,4,4,
2519,BMW,2015,42300,54,2,0,5,4,4,
2520,BMW,2015,40750,58,2,2,4,2,2,
2521,BMW,2015,46250,53,2,2,4,2,2,
2522,BMW,2015,40750,58,2,2,4,2,2,
2523,BMW,2015,42750,55,2,0,4,2,2,
2524,BMW,2015,48250,50,2,0,4,2,2,
2525,BMW,2015,42750,55,2,0,4,2,2,
2526,BMW,2015,48750,57,2,2,4,2,0,
2527,BMW,2015,54900,51,2,2,4,2,0,
2528,BMW,2015,48750,57,2,2,4,2,0,
2529,BMW,2015,50750,54,2,0,4,2,0,
2530,BMW,2015,56900,49,2,0,4,2,0,
2531,BMW,2014,50750,54,2,0,4,2,0,1
2532,BMW,2014,40500,58,2,2,4,2,2,
2533,BMW,2014,46000,54,2,2,4,2,2,
2534,BMW,2014,40500,58,2,2,4,2,2,
2535,BMW,2014,42500,55,2,0,4,2,2,
2536,BMW,2014,48000,50,2,0,4,2,2,
2537,BMW,2014,42500,55,2,0,4,2,2,
2538,BMW,2014,48750,57,2,2,4,2,0,1
2539,BMW,2014,54900,50,2,2,4,2,0,1
2540,BMW,2014,48750,57,2,2,4,2,0,1
2541,BMW,2014,50750,54,2,0,4,2,0,1
2542,BMW,2019,60450,47,2,0,5,4,1,1
2543,BMW,2019,50450,51,2,0,5,4,1,1
2544,BMW,2018,59250,43,2,0,5,4,1,1
2545,BMW,2018,47600,48,2,0,5,4,1,1
2546,BMW,2016,57800,43,2,0,5,4,1,1
2547,BMW,2016,49700,46,2,0,5,4,1,1
2548,BMW,2016,45250,48,2,0,5,4,1,1
2549,BMW,2015,44700,48,2,0,5,4,1,1
2550,BMW,2015,48000,46,2,0,5,4,1,1
2551,BMW,2019,49700,57,2,2,2,2,0,1
2552,BMW,2015,48950,56,2,2,2,2,0,1
2553,BMW,2015,65800,41,2,2,2,2,0,1
2554,BMW,2015,56950,41,2,2,2,2,0,1
2555,BMW,2014,48950,56,2,2,2,2,0,1
2556,BMW,2014,65800,41,2,2,2,2,0,1
2557,BMW,2014,56950,45,2,2,2,2,0,1
2558,BMW,2013,47350,56,1,2,2,2,0,1
2559,BMW,2013,64200,41,1,2,2,2,0,1
2560,BMW,2013,55150,45,1,2,2,2,0,1
2561,BMW,2012,48650,57,1,2,2,2,0,1
2562,BMW,2012,64200,41,1,2,2,2,0,1
2563,BMW,2012,55150,45,1,2,2,2,0,1
2564,BMW,2011,47450,46,1,2,2,2,0,1
2565,BMW,2011,62500,41,1,2,2,2,0,1
2566,BMW,2011,53350,45,1,2,2,2,0,1
2567,BMW,2010,46000,46,1,2,2,2,0,1
2568,BMW,2010,51900,43,1,2,2,2,0,1
2569,BMW,2009,45750,47,1,2,2,2,0,1
2570,BMW,2009,51650,43,1,2,2,2,0,1
2571,BMW,2008,40700,46,1,2,2,2,2,1
2572,BMW,2008,52400,37,1,2,2,2,0,1
2573,BMW,2008,42700,46,1,2,2,2,0,1
2574,BMW,2008,36700,46,1,2,2,2,0,1
2575,BMW,2008,50400,37,1,2,2,2,2,1
2576,BMW,2007,40400,49,1,2,2,2,2,1
2577,BMW,2007,52100,40,1,2,2,2,0,1
2578,BMW,2007,42400,49,1,2,2,2,0,1
2579,BMW,2007,36400,49,1,2,2,2,0,1
2580,BMW,2007,50100,40,1,2,2,2,2,1
2581,BMW,2006,49300,40,1,2,2,2,2,1
2582,BMW,2006,42100,50,1,2,2,2,0,1
2583,BMW,2006,35600,50,1,2,2,2,0,1
2584,BMW,2006,40100,50,1,2,2,2,2,1
2585,BMW,2006,51300,40,1,2,2,2,0,1
2586,BMW,2005,34800,48,1,2,2,2,0,1
2587,BMW,2005,41800,50,1,2,2,2,0,1
2588,BMW,2004,33600,48,1,2,2,2,0,1
2589,BMW,2004,40900,50,1,2,2,2,0,1
2590,BMW,2003,33100,48,1,2,2,2,0,1
2591,BMW,2003,40250,50,1,2,2,2,0,1
2592,BMW,2019,77650,42,2,2,4,2,0,1
2593,BMW,2019,103100,40,2,2,4,2,2,1
2594,BMW,2019,69150,43,2,2,4,2,2,1
2595,BMW,2018,77200,42,2,2,4,2,0,1
2596,BMW,2018,68700,42,2,2,4,2,2,1
2597,BMW,2016,74200,43,2,2,4,2,0,1
2598,BMW,2016,133205,39,2,2,2,2,2,1
2599,BMW,2016,65700,43,2,2,4,2,2,1
2600,BMW,2015,72500,43,2,2,4,2,0,1
2601,BMW,2015,64200,43,2,2,4,2,2,1
2602,BMW,2019,58900,43,2,2,4,2,2,1
2603,BMW,2018,54500,44,2,2,4,2,2,1
2604,BMW,2016,51700,44,2,2,4,2,2,1
2605,BMW,2019,105700,33,2,0,5,4,1,
2606,BMW,2019,78300,39,2,0,5,4,1,
2607,BMW,2019,65850,42,2,0,5,4,1,
2608,BMW,2019,63550,42,2,2,5,4,1,
2609,BMW,2018,105100,33,2,0,5,4,1,
2610,BMW,2018,77700,36,2,0,5,4,1,
2611,BMW,2018,65250,42,2,0,5,4,1,
2612,BMW,2018,62950,43,2,2,5,4,1,
2613,BMW,2016,102200,33,2,0,5,4,1,1
2614,BMW,2016,60600,43,2,2,5,4,1,
2615,BMW,2016,75300,36,2,0,5,4,1,
2616,BMW,2016,62900,42,2,0,5,4,1,
2617,BMW,2015,102100,33,2,0,5,4,1,1
2618,BMW,2015,59600,46,2,2,5,4,1,
2619,BMW,2015,72900,37,2,0,5,4,1,
2620,BMW,2014,93900,30,2,0,4,4,1,1
2621,BMW,2014,71400,35,2,0,4,4,1,1
2622,BMW,2014,60800,41,2,0,4,4,1,1
2623,BMW,2013,92900,29,1,0,5,4,1,1
2624,BMW,2013,70400,34,1,0,4,4,1,1
2625,BMW,2013,59800,39,1,0,4,4,1,1
2626,BMW,2012,90300,29,1,0,5,4,1,1
2627,BMW,2012,70200,34,1,0,4,4,1,1
2628,BMW,2012,59600,39,1,0,4,4,1,1
2629,BMW,2011,89200,29,1,0,5,4,1,1
2630,BMW,2011,88900,36,0,0,4,4,1,1
2631,BMW,2011,67700,34,1,0,4,4,1,1
2632,BMW,2011,57000,39,1,0,4,4,1,1
2633,BMW,2010,89000,29,1,0,5,4,1,1
2634,BMW,2010,56500,35,1,0,4,4,1,1
2635,BMW,2010,67200,30,1,0,4,4,1,1
2636,BMW,2010,88900,36,0,0,4,4,1,1
2637,BMW,2009,55900,35,1,0,4,4,1,1
2638,BMW,2009,66650,30,1,0,4,4,1,1
2639,BMW,2008,52500,35,1,0,4,4,1,1
2640,BMW,2008,63000,31,1,0,4,4,1,1
2641,BMW,2019,44450,,5,2,4,4,4,1
2642,BMW,2019,51500,,7,2,4,4,4,1
2643,BMW,2019,48300,,7,2,4,4,4,1
2644,BMW,2019,47650,,5,2,4,4,4,1
2645,BMW,2018,44450,,5,2,4,4,4,1
2646,BMW,2018,51500,,7,2,4,4,4,1
2647,BMW,2018,48300,,7,2,4,4,4,1
2648,BMW,2018,47650,,5,2,4,4,4,1
2649,BMW,2016,42400,,5,2,4,4,4,1
2650,BMW,2016,46250,,7,2,4,4,4,1
2651,BMW,2015,42400,,5,2,4,4,4,1
2652,BMW,2015,46250,,7,2,4,4,4,1
2653,BMW,2014,41350,,5,2,4,4,4,1
2654,BMW,2014,45200,,7,2,4,4,4,1
2655,BMW,2019,91250,,0,0,5,4,4,
2656,BMW,2019,156700,33,2,0,5,4,4,
2657,BMW,2019,139350,42,2,0,5,4,4,1
2658,BMW,2019,99950,42,2,0,5,4,4,
2659,BMW,2019,96950,42,2,2,5,4,4,
2660,BMW,2019,86650,49,2,0,5,4,4,
2661,BMW,2019,83650,50,2,2,5,4,4,
2662,BMW,2018,90700,,0,0,5,4,4,
2663,BMW,2018,156700,33,2,0,5,4,4,
2664,BMW,2018,138800,41,2,0,5,4,4,1
2665,BMW,2018,99400,41,2,0,5,4,4,
2666,BMW,2018,96400,42,2,2,5,4,4,
2667,BMW,2018,86100,49,2,0,5,4,4,
2668,BMW,2018,83100,50,2,2,5,4,4,
2669,BMW,2016,97400,41,2,0,5,4,4,
2670,BMW,2016,94400,42,2,2,5,4,4,
2671,BMW,2016,81300,50,2,2,5,4,4,
2672,BMW,2015,82500,54,4,0,5,4,4,1
2673,BMW,2015,128300,41,2,2,5,4,4,1
2674,BMW,2015,131300,40,2,0,5,4,4,1
2675,BMW,2015,84300,52,0,2,5,4,4,1
2676,BMW,2015,141200,33,2,2,5,4,4,1
2677,BMW,2015,91000,41,2,2,5,4,4,1
2678,BMW,2015,87300,42,2,2,5,4,4,1
2679,BMW,2015,78000,48,2,2,5,4,4,1
2680,BMW,2015,74000,48,2,2,5,4,4,1
2681,BMW,2015,132200,41,2,2,5,4,4,1
2682,BMW,2015,135200,40,2,0,5,4,4,1
2683,BMW,2015,94000,40,2,0,5,4,4,1
2684,BMW,2015,90300,40,2,0,5,4,4,1
2685,BMW,2015,81000,47,2,0,5,4,4,1
2686,BMW,2014,81000,47,2,0,5,4,4,1
2687,BMW,2014,128300,41,2,2,5,4,4,1
2688,BMW,2014,131300,40,2,0,5,4,4,1
2689,BMW,2014,84300,52,0,2,5,4,4,1
2690,BMW,2014,141200,33,2,2,5,4,4,1
2691,BMW,2014,91000,41,2,2,5,4,4,1
2692,BMW,2014,87300,42,2,2,5,4,4,1
2693,BMW,2014,78000,48,2,2,5,4,4,1
2694,BMW,2014,74000,48,2,2,5,4,4,1
2695,BMW,2014,132200,41,2,2,5,4,4,1
2696,BMW,2014,135200,40,2,0,5,4,4,1
2697,BMW,2014,94000,40,2,0,5,4,4,1
2698,BMW,2014,90300,40,2,0,5,4,4,1
2699,BMW,2013,80600,47,1,0,5,4,4,1
2700,BMW,2013,128100,40,1,2,5,4,4,1
2701,BMW,2013,131100,40,1,0,5,4,4,1
2702,BMW,2013,84300,52,0,2,5,4,4,1
2703,BMW,2013,140700,33,1,2,4,4,4,1
2704,BMW,2013,90500,40,1,2,5,4,4,1
2705,BMW,2013,86800,42,1,2,5,4,4,1
2706,BMW,2013,77600,47,1,2,5,4,4,1
2707,BMW,2013,73600,47,1,2,5,4,4,1
2708,BMW,2013,132000,40,1,2,5,4,4,1
2709,BMW,2013,135000,40,1,0,5,4,4,1
2710,BMW,2013,93500,40,1,0,5,4,4,1
2711,BMW,2013,89800,40,1,0,5,4,4,1
2712,BMW,2012,87300,34,1,0,5,4,4,1
2713,BMW,2012,122600,36,1,2,5,4,4,1
2714,BMW,2012,126500,36,1,2,5,4,4,1
2715,BMW,2012,137300,32,1,2,4,4,4,1
2716,BMW,2012,101000,41,0,2,5,4,4,1
2717,BMW,2012,88200,36,1,2,5,4,4,1
2718,BMW,2012,97000,41,0,2,5,4,4,1
2719,BMW,2012,84300,37,1,2,5,4,4,1
2720,BMW,2012,75500,42,1,2,5,4,4,1
2721,BMW,2012,71000,42,1,2,5,4,4,1
2722,BMW,2012,125600,34,1,0,5,4,4,1
2723,BMW,2012,129500,34,1,0,5,4,4,1
2724,BMW,2012,91200,34,1,0,5,4,4,1
2725,BMW,2011,85500,34,1,0,5,4,4,1
2726,BMW,2011,122000,36,1,2,5,4,4,1
2727,BMW,2011,125900,36,1,2,5,4,4,1
2728,BMW,2011,137300,32,1,2,4,4,4,1
2729,BMW,2011,101000,41,0,2,5,4,4,1
2730,BMW,2011,86400,36,1,2,5,4,4,1
2731,BMW,2011,97000,41,0,2,5,4,4,1
2732,BMW,2011,82500,37,1,2,5,4,4,1
2733,BMW,2011,75050,42,1,2,5,4,4,1
2734,BMW,2011,70650,42,1,2,5,4,4,1
2735,BMW,2011,125000,34,1,0,5,4,4,1
2736,BMW,2011,128900,34,1,0,5,4,4,1
2737,BMW,2011,89400,34,1,0,5,4,4,1
2738,BMW,2010,85000,34,1,0,5,4,4,1
2739,BMW,2010,137000,32,1,2,4,4,4,1
2740,BMW,2010,85900,35,1,2,5,4,4,1
2741,BMW,2010,82000,37,1,2,5,4,4,1
2742,BMW,2010,88900,34,1,0,5,4,4,1
2743,BMW,2009,80300,37,1,2,5,4,4,1
2744,BMW,2009,84200,35,1,2,5,4,4,1
2745,BMW,2008,76800,42,1,2,5,4,4,1
2746,BMW,2008,115000,38,1,2,5,4,4,1
2747,BMW,2008,124100,36,1,2,5,4,4,1
2748,BMW,2008,79900,42,1,2,5,4,4,1
2749,BMW,2007,75800,42,1,2,5,4,4,1
2750,BMW,2007,115000,38,1,2,5,4,4,1
2751,BMW,2007,122600,36,1,2,5,4,4,1
2752,BMW,2007,78900,42,1,2,5,4,4,1
2753,BMW,2006,71800,42,1,2,5,4,4,1
2754,BMW,2006,118900,37,1,2,5,4,4,1
2755,BMW,2006,111500,37,1,2,5,4,4,1
2756,BMW,2006,75800,42,1,2,5,4,4,1
2757,BMW,2005,69900,44,1,2,5,4,4,1
2758,BMW,2005,117300,38,1,2,5,4,4,1
2759,BMW,2005,109900,38,1,2,5,4,4,1
2760,BMW,2005,73900,44,1,2,5,4,4,1
2761,BMW,2004,69300,44,1,2,5,4,4,1
2762,BMW,2004,117200,38,1,2,5,4,4,1
2763,BMW,2004,109800,38,1,2,5,4,4,1
2764,BMW,2004,73300,44,1,2,5,4,4,1
2765,BMW,2003,68500,44,1,2,5,4,4,1
2766,BMW,2003,115800,38,1,2,5,4,4,1
2767,BMW,2003,72500,44,1,2,5,4,4,1
2768,BMW,2002,67850,44,1,2,5,4,4,1
2769,BMW,2002,71850,44,1,2,5,4,4,1
2770,BMW,2001,62900,40,1,2,5,4,4,1
2771,BMW,2001,124400,33,1,2,4,4,4,1
2772,BMW,2001,99400,40,1,2,4,4,4,1
2773,BMW,2001,92100,33,1,2,5,4,4,1
2774,BMW,2001,66900,40,1,2,5,4,4,1
2775,BMW,2000,62400,40,1,2,5,4,4,1
2776,BMW,2000,124400,33,1,2,5,4,4,1
2777,BMW,2000,99400,40,1,2,5,4,4,1
2778,BMW,2000,92100,33,1,2,5,4,4,1
2779,BMW,2000,66400,40,1,2,5,4,4,1
2780,BMW,1999,62400,40,1,2,5,4,4,1
2781,BMW,1999,92100,33,1,2,5,4,4,1
2782,BMW,1999,66400,40,1,2,5,4,4,1
2783,BMW,1998,65500,41,1,2,5,4,4,1
2784,BMW,1998,61500,41,1,2,5,4,4,1
2785,BMW,1998,92100,35,1,2,5,4,4,1
2786,BMW,1997,64800,41,1,2,5,4,4,1
2787,BMW,1997,60850,41,1,2,5,4,4,1
2788,BMW,1997,91100,35,1,2,5,4,4,1
2789,BMW,1996,62490,,,2,0,4,4,1
2790,BMW,1996,62490,,,2,0,4,4,1
2791,BMW,1995,59900,,,,0,0,,1
2792,BMW,1995,89900,,,,0,0,,1
2793,BMW,1995,61900,,,,0,0,,1
2794,BMW,1994,56950,,,,0,0,,1
2795,BMW,1994,86950,,,,0,0,,1
2796,BMW,1994,60950,,,,0,0,,1
2797,BMW,1993,55300,,,,0,0,,1
2798,BMW,1993,83900,,,,0,0,,1
2799,BMW,1993,59300,,,,0,0,,1
2800,BMW,1992,54290,,,,0,0,,1
2801,BMW,1992,79500,,,,0,0,,1
2802,BMW,1992,58250,,,,0,0,,1
2803,BMW,1991,52800,,,,0,0,,
2804,BMW,1991,77600,,,,0,0,,
2805,BMW,1991,56800,,,,0,0,,
2806,BMW,1990,49650,,,,0,0,,
2807,BMW,1990,71500,,,,0,0,,
2808,BMW,1990,53650,,,,0,0,,
2809,BMW,2019,81500,49,2,2,5,4,4,1
2810,BMW,2019,70300,48,2,0,5,4,4,1
2811,BMW,2019,124400,42,2,0,5,4,4,1
2812,BMW,2019,96100,42,2,0,5,4,4,1
2813,BMW,2019,93100,44,2,2,5,4,4,1
2814,BMW,2019,84500,47,2,0,5,4,4,1
2815,BMW,2018,86700,49,2,2,4,2,0,1
2816,BMW,2018,70200,48,2,0,5,4,4,1
2817,BMW,2018,124300,41,2,0,5,4,4,1
2818,BMW,2018,96000,41,2,0,5,4,4,1
2819,BMW,2018,93000,42,2,2,5,4,4,1
2820,BMW,2018,84400,47,2,0,5,4,4,1
2821,BMW,2018,81400,49,2,2,5,4,4,1
2822,BMW,2018,101300,41,2,0,4,2,0,1
2823,BMW,2018,98300,42,2,2,4,2,0,1
2824,BMW,2018,89700,47,2,0,4,2,0,1
2825,BMW,2016,87800,49,2,0,4,2,0,1
2826,BMW,2016,90900,42,2,2,5,4,4,1
2827,BMW,2016,79500,51,2,2,5,4,4,1
2828,BMW,2016,122200,39,2,0,5,4,4,1
2829,BMW,2016,93900,39,2,0,5,4,4,1
2830,BMW,2016,82500,49,2,0,5,4,4,1
2831,BMW,2016,88700,42,2,2,4,2,2,1
2832,BMW,2016,77300,51,2,2,4,2,2,1
2833,BMW,2016,91700,41,2,0,4,2,2,1
2834,BMW,2016,80300,49,2,0,4,2,2,1
2835,BMW,2016,96200,42,2,2,4,2,0,1
2836,BMW,2016,84800,51,2,2,4,2,0,1
2837,BMW,2016,99200,39,2,0,4,2,0,1
2838,BMW,2015,86600,49,2,0,4,2,0,1
2839,BMW,2015,89600,42,2,2,5,4,4,1
2840,BMW,2015,78300,51,2,2,5,4,4,1
2841,BMW,2015,117300,40,2,0,5,4,4,1
2842,BMW,2015,92600,40,2,0,5,4,4,1
2843,BMW,2015,81300,49,2,0,5,4,4,1
2844,BMW,2015,87400,42,2,2,4,2,2,1
2845,BMW,2015,76100,53,2,2,4,2,2,1
2846,BMW,2015,90400,41,2,0,4,2,2,1
2847,BMW,2015,79100,49,2,0,4,2,2,1
2848,BMW,2015,94900,42,2,2,4,2,0,1
2849,BMW,2015,83600,51,2,2,4,2,0,1
2850,BMW,2015,97900,40,2,0,4,2,0,1
2851,BMW,2014,85900,49,2,0,4,2,0,1
2852,BMW,2014,88900,42,2,2,5,4,4,1
2853,BMW,2014,77600,50,2,2,5,4,4,1
2854,BMW,2014,91900,40,2,0,5,4,4,1
2855,BMW,2014,80600,49,2,0,5,4,4,1
2856,BMW,2014,86700,42,2,2,4,2,2,1
2857,BMW,2014,75400,54,2,2,4,2,2,1
2858,BMW,2014,89700,40,2,0,4,2,2,1
2859,BMW,2014,78400,49,2,0,4,2,2,1
2860,BMW,2014,94200,42,2,2,4,2,0,1
2861,BMW,2014,82900,50,2,2,4,2,0,1
2862,BMW,2014,97200,40,2,0,4,2,0,1
2863,BMW,2013,82400,50,1,2,4,2,0,1
2864,BMW,2013,90200,40,1,0,4,4,4,1
2865,BMW,2013,87200,42,1,2,4,4,4,1
2866,BMW,2013,76500,50,1,2,4,4,4,1
2867,BMW,2013,89200,40,1,0,4,2,2,1
2868,BMW,2013,86200,42,1,2,4,2,2,1
2869,BMW,2013,74900,56,1,2,4,2,2,1
2870,BMW,2013,96700,40,1,0,4,2,0,1
2871,BMW,2013,93700,42,1,2,4,2,0,1
2872,BMW,2012,81100,52,1,2,4,2,0,1
2873,BMW,2012,86000,35,1,0,4,2,2,1
2874,BMW,2012,83000,38,1,2,4,2,2,1
2875,BMW,2012,73600,56,1,2,4,2,2,1
2876,BMW,2012,93500,38,1,0,4,2,0,1
2877,BMW,2012,90500,38,1,2,4,2,0,1
2878,BMW,2010,85550,35,1,2,4,2,0,1
2879,BMW,2010,78450,37,1,2,4,2,2,1
2880,BMW,2009,85300,35,1,2,4,2,0,1
2881,BMW,2009,78200,37,1,2,4,2,2,1
2882,BMW,2008,83700,35,1,2,4,2,0,1
2883,BMW,2008,100300,28,1,2,4,2,2,
2884,BMW,2008,76600,37,1,2,4,2,2,1
2885,BMW,2008,106100,28,1,2,4,2,0,
2886,BMW,2007,81700,38,1,2,4,2,0,1
2887,BMW,2007,99100,30,1,2,4,2,2,
2888,BMW,2007,74700,38,1,2,4,2,2,1
2889,BMW,2007,104900,31,1,2,4,2,0,
2890,BMW,2006,78800,36,1,2,4,2,0,1
2891,BMW,2006,96100,30,1,2,4,2,2,1
2892,BMW,2006,71800,38,1,2,4,2,2,1
2893,BMW,2005,76900,38,1,2,4,2,0,1
2894,BMW,2005,69900,42,1,2,4,2,2,1
2895,BMW,2004,76300,42,1,2,4,2,0,1
2896,BMW,2004,69300,42,1,2,4,2,2,1
2897,BMW,2019,41100,56,2,2,4,2,0,1
2898,BMW,2019,47800,51,2,0,4,2,2,1
2899,BMW,2019,45800,51,2,2,4,2,2,1
2900,BMW,2019,37300,57,2,0,4,2,2,1
2901,BMW,2019,35300,59,2,2,4,2,2,1
2902,BMW,2019,52400,51,2,0,4,2,0,1
2903,BMW,2019,50400,51,2,2,4,2,0,1
2904,BMW,2019,43100,56,2,0,4,2,0,1
2905,BMW,2018,40750,58,2,2,4,2,0,1
2906,BMW,2018,47450,51,2,0,4,2,2,1
2907,BMW,2018,45450,51,2,2,4,2,2,1
2908,BMW,2018,36950,57,2,0,4,2,2,1
2909,BMW,2018,34950,59,2,2,4,2,2,1
2910,BMW,2018,52050,51,2,0,4,2,0,1
2911,BMW,2018,50050,51,2,2,4,2,0,1
2912,BMW,2018,42750,56,2,0,4,2,0,1
2913,BMW,2016,40650,56,2,0,4,2,0,1
2914,BMW,2016,32850,58,2,2,4,2,2,1
2915,BMW,2016,44150,51,2,2,4,2,2,1
2916,BMW,2016,32850,56,2,2,4,2,2,1
2917,BMW,2016,46150,50,2,0,4,2,2,1
2918,BMW,2016,34850,58,2,0,4,2,2,1
2919,BMW,2016,48750,51,2,2,4,2,0,1
2920,BMW,2016,38650,57,2,2,4,2,0,1
2921,BMW,2016,50750,50,2,0,4,2,0,1
2922,BMW,2015,39700,55,2,0,4,2,0,1
2923,BMW,2015,32100,59,2,2,4,2,2,1
2924,BMW,2015,43100,53,2,2,4,2,2,1
2925,BMW,2015,32100,59,2,2,4,2,2,1
2926,BMW,2015,33900,58,2,0,4,2,2,1
2927,BMW,2015,44900,50,2,0,4,2,2,1
2928,BMW,2015,33900,58,2,0,4,2,2,1
2929,BMW,2015,47700,53,2,2,4,2,0,1
